Misclassified Node Information
--------------------------------------------------
Node Index      True Label                Predicted Label          
70411           SRCSINK_UNKNOWN           MemoryObject             
70412           SRCSINK_UNKNOWN           MemoryObject             
70413           SRCSINK_UNKNOWN           MemoryObject             
70414           SRCSINK_UNKNOWN           MemoryObject             
70415           SRCSINK_UNKNOWN           MemoryObject             
70425           SRCSINK_UNKNOWN           MemoryObject             
70760           SUBJECT_PROCESS           MemoryObject             
70763           MemoryObject              FILE_OBJECT_DIR          
70764           MemoryObject              FILE_OBJECT_DIR          
70765           MemoryObject              FILE_OBJECT_DIR          
70766           MemoryObject              FILE_OBJECT_DIR          
70767           MemoryObject              FILE_OBJECT_DIR          
70768           MemoryObject              FILE_OBJECT_DIR          
70769           MemoryObject              FILE_OBJECT_DIR          
70770           MemoryObject              FILE_OBJECT_DIR          
70771           MemoryObject              FILE_OBJECT_DIR          
70772           MemoryObject              FILE_OBJECT_DIR          
70773           MemoryObject              FILE_OBJECT_DIR          
70774           MemoryObject              FILE_OBJECT_DIR          
70780           MemoryObject              FILE_OBJECT_DIR          
70781           MemoryObject              FILE_OBJECT_DIR          
70782           MemoryObject              FILE_OBJECT_DIR          
70783           MemoryObject              FILE_OBJECT_DIR          
70784           MemoryObject              FILE_OBJECT_DIR          
70785           MemoryObject              FILE_OBJECT_DIR          
70786           MemoryObject              FILE_OBJECT_DIR          
70787           MemoryObject              FILE_OBJECT_DIR          
70788           MemoryObject              FILE_OBJECT_DIR          
70789           MemoryObject              FILE_OBJECT_DIR          
70790           MemoryObject              FILE_OBJECT_DIR          
70791           MemoryObject              FILE_OBJECT_DIR          
70796           MemoryObject              FILE_OBJECT_DIR          
70797           MemoryObject              FILE_OBJECT_DIR          
70798           MemoryObject              FILE_OBJECT_DIR          
70799           MemoryObject              FILE_OBJECT_DIR          
70800           MemoryObject              FILE_OBJECT_DIR          
70801           MemoryObject              FILE_OBJECT_DIR          
70802           MemoryObject              FILE_OBJECT_DIR          
70803           MemoryObject              FILE_OBJECT_DIR          
70804           MemoryObject              FILE_OBJECT_DIR          
70805           MemoryObject              FILE_OBJECT_DIR          
70806           MemoryObject              FILE_OBJECT_DIR          
70807           MemoryObject              FILE_OBJECT_DIR          
71098           UnnamedPipeObject         SUBJECT_PROCESS          
71100           FILE_OBJECT_FILE          SRCSINK_UNKNOWN          
71112           FILE_OBJECT_CHAR          FILE_OBJECT_DIR          
76280           SRCSINK_UNKNOWN           MemoryObject             
76281           SRCSINK_UNKNOWN           MemoryObject             
76282           SRCSINK_UNKNOWN           MemoryObject             
76283           SRCSINK_UNKNOWN           MemoryObject             
76284           SRCSINK_UNKNOWN           MemoryObject             
76285           SRCSINK_UNKNOWN           MemoryObject             
76295           SRCSINK_UNKNOWN           MemoryObject             
76638           SRCSINK_UNKNOWN           SUBJECT_PROCESS          
77200           SUBJECT_PROCESS           SRCSINK_UNKNOWN          
77201           FILE_OBJECT_FILE          NetFlowObject            
77322           FILE_OBJECT_DIR           MemoryObject             
77324           NetFlowObject             FILE_OBJECT_FILE         
77325           NetFlowObject             FILE_OBJECT_FILE         
77326           NetFlowObject             FILE_OBJECT_FILE         
77342           SRCSINK_UNKNOWN           MemoryObject             
77343           SUBJECT_PROCESS           MemoryObject             
77352           SRCSINK_UNKNOWN           MemoryObject             
77353           SRCSINK_UNKNOWN           MemoryObject             
77370           NetFlowObject             FILE_OBJECT_FILE         
77371           NetFlowObject             FILE_OBJECT_FILE         
77372           NetFlowObject             FILE_OBJECT_FILE         
77476           SRCSINK_UNKNOWN           MemoryObject             
77482           SRCSINK_UNKNOWN           MemoryObject             
77483           SRCSINK_UNKNOWN           MemoryObject             
77484           SRCSINK_UNKNOWN           MemoryObject             
77485           SRCSINK_UNKNOWN           MemoryObject             
77486           SRCSINK_UNKNOWN           MemoryObject             
77487           SRCSINK_UNKNOWN           MemoryObject             
77498           SRCSINK_UNKNOWN           MemoryObject             
77573           SUBJECT_PROCESS           MemoryObject             
77583           MemoryObject              FILE_OBJECT_DIR          
77584           MemoryObject              FILE_OBJECT_DIR          
77585           MemoryObject              FILE_OBJECT_DIR          
77586           MemoryObject              FILE_OBJECT_DIR          
77587           MemoryObject              FILE_OBJECT_DIR          
77588           MemoryObject              FILE_OBJECT_DIR          
77589           MemoryObject              FILE_OBJECT_DIR          
77592           MemoryObject              FILE_OBJECT_DIR          
77595           MemoryObject              FILE_OBJECT_DIR          
77596           MemoryObject              FILE_OBJECT_DIR          
77601           FILE_OBJECT_FILE          FILE_OBJECT_DIR          
77603           SUBJECT_PROCESS           FILE_OBJECT_DIR          
77637           MemoryObject              FILE_OBJECT_DIR          
77639           MemoryObject              FILE_OBJECT_DIR          
77640           MemoryObject              FILE_OBJECT_DIR          
77641           MemoryObject              FILE_OBJECT_DIR          
77644           MemoryObject              FILE_OBJECT_DIR          
77645           MemoryObject              FILE_OBJECT_DIR          
77647           MemoryObject              FILE_OBJECT_DIR          
77651           MemoryObject              FILE_OBJECT_DIR          
77652           MemoryObject              FILE_OBJECT_DIR          
77653           MemoryObject              FILE_OBJECT_DIR          
77662           SUBJECT_PROCESS           FILE_OBJECT_DIR          
77674           SUBJECT_PROCESS           MemoryObject             
77682           MemoryObject              FILE_OBJECT_DIR          
77683           MemoryObject              FILE_OBJECT_DIR          
77684           MemoryObject              FILE_OBJECT_DIR          
77685           MemoryObject              FILE_OBJECT_DIR          
77686           MemoryObject              FILE_OBJECT_DIR          
77687           MemoryObject              FILE_OBJECT_DIR          
77688           MemoryObject              FILE_OBJECT_DIR          
77689           MemoryObject              FILE_OBJECT_DIR          
77690           MemoryObject              FILE_OBJECT_DIR          
77691           MemoryObject              FILE_OBJECT_DIR          
77694           MemoryObject              FILE_OBJECT_DIR          
77696           SUBJECT_PROCESS           MemoryObject             
77702           MemoryObject              FILE_OBJECT_DIR          
77703           MemoryObject              FILE_OBJECT_DIR          
77706           MemoryObject              FILE_OBJECT_DIR          
77707           MemoryObject              FILE_OBJECT_DIR          
77708           MemoryObject              FILE_OBJECT_DIR          
77709           MemoryObject              FILE_OBJECT_DIR          
77710           MemoryObject              FILE_OBJECT_DIR          
77711           MemoryObject              FILE_OBJECT_DIR          
77712           MemoryObject              FILE_OBJECT_DIR          
77713           MemoryObject              FILE_OBJECT_DIR          
77715           MemoryObject              FILE_OBJECT_DIR          
77718           SUBJECT_PROCESS           MemoryObject             
77721           MemoryObject              FILE_OBJECT_DIR          
77722           MemoryObject              FILE_OBJECT_DIR          
77723           MemoryObject              FILE_OBJECT_DIR          
77724           MemoryObject              FILE_OBJECT_DIR          
77725           MemoryObject              FILE_OBJECT_DIR          
77726           MemoryObject              FILE_OBJECT_DIR          
77727           MemoryObject              FILE_OBJECT_DIR          
77728           MemoryObject              FILE_OBJECT_DIR          
77729           MemoryObject              FILE_OBJECT_DIR          
77730           MemoryObject              FILE_OBJECT_DIR          
77731           MemoryObject              FILE_OBJECT_DIR          
77732           SUBJECT_PROCESS           FILE_OBJECT_DIR          
77752           SUBJECT_PROCESS           FILE_OBJECT_DIR          
77753           UnnamedPipeObject         SUBJECT_PROCESS          
77754           SUBJECT_PROCESS           FILE_OBJECT_DIR          
77756           MemoryObject              FILE_OBJECT_DIR          
77757           MemoryObject              FILE_OBJECT_DIR          
77758           MemoryObject              FILE_OBJECT_DIR          
77759           MemoryObject              FILE_OBJECT_DIR          
77760           MemoryObject              FILE_OBJECT_DIR          
77761           MemoryObject              FILE_OBJECT_DIR          
77762           MemoryObject              FILE_OBJECT_DIR          
77763           MemoryObject              FILE_OBJECT_DIR          
77764           MemoryObject              FILE_OBJECT_DIR          
